"",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S","filename"
"1516","1516",9.6742083,79.5756,99.3377,0.89086607,-10,1.02407399336246,-0.0266311820658727,-0.1017706190894,0.751228946065817,"Study1_G2_T1_TurnTaking.csv"
"1517","1517",9.675875,79.5756,99.3377,0.76945191,-10,0.889518676042075,-0.0266311820658727,-0.1017706190894,0.751228946065817,"Study1_G2_T1_TurnTaking.csv"
"1518","1518",9.6775417,79.5756,99.3377,0.57857056,-10,0.67797744708003,-0.0266311820658727,-0.1017706190894,0.751228946065817,"Study1_G2_T1_TurnTaking.csv"
"1519","1519",9.6792083,79.5756,99.3377,0.43829955,-10,0.522524324796752,-0.0266311820658727,-0.1017706190894,0.751228946065817,"Study1_G2_T1_TurnTaking.csv"
"1520","1520",9.680875,79.5756,99.3377,0.36968074,-10,0.446478616835691,-0.0266311820658727,-0.1017706190894,0.751228946065817,"Study1_G2_T1_TurnTaking.csv"
"1521","1521",9.6825417,79.646816,99.3377,0.33732906,-10,0.410625380538972,-0.0266311820658727,-0.0900643217428347,0.751228946065817,"Study1_G2_T1_TurnTaking.csv"
"1522","1522",9.6842083,81.356,99.3377,0.31798097,-10,0.389183166636627,-0.0266311820658727,0.190886814574695,0.751228946065817,"Study1_G2_T1_TurnTaking.csv"
"1523","1523",9.685875,81.356,99.334418,0.35287776,-10,0.427856980728106,-0.0266311820658727,0.190886814574695,0.750734506893681,"Study1_G2_T1_TurnTaking.csv"
"1524","1524",9.6875417,81.356,99.1736,0.37851563,-10,0.45626974356622,-0.0266311820658727,0.190886814574695,0.726506987458988,"Study1_G2_T1_TurnTaking.csv"
"1525","1525",9.6892083,81.356,99.1736,0.33157646,-10,0.404250152819097,-0.0266311820658727,0.190886814574695,0.726506987458988,"Study1_G2_T1_TurnTaking.csv"
"1526","1526",9.690875,81.356,99.1736,0.18593449,-10,0.242844749293539,-0.0266311820658727,0.190886814574695,0.726506987458988,"Study1_G2_T1_TurnTaking.csv"
"1527","1527",9.6925417,81.356,99.1736,0.02515563628,-10,0.0646641344401887,-0.0266311820658727,0.190886814574695,0.726506987458988,"Study1_G2_T1_TurnTaking.csv"
"1528","1528",9.6942083,81.356,99.1736,-0.083313008,-10,-0.0555445203856393,-0.0266311820658727,0.190886814574695,0.726506987458988,"Study1_G2_T1_TurnTaking.csv"
"1529","1529",9.695875,81.356,99.1736,-0.13266296,-10,-0.110235822051821,-0.0266311820658727,0.190886814574695,0.726506987458988,"Study1_G2_T1_TurnTaking.csv"
"1530","1530",9.6975417,81.356,99.6678,-0.18616644,-10,-0.16953020525346,-0.0266311820658727,0.190886814574695,0.800959101678943,"Study1_G2_T1_TurnTaking.csv"
"1531","1531",9.6992083,81.472548,99.6678,-0.25489805,-10,-0.245700922025632,-0.0266311820658727,0.210044665944432,0.800959101678943,"Study1_G2_T1_TurnTaking.csv"
"1532","1532",9.700875,84.2697,99.6678,-0.31129153,-10,-0.308198101894941,-0.0266311820658727,0.669833098818164,0.800959101678943,"Study1_G2_T1_TurnTaking.csv"
"1533","1533",9.7025417,84.2697,99.6678,-0.34490357,-10,-0.34544811217369,-0.0266311820658727,0.669833098818164,0.800959101678943,"Study1_G2_T1_TurnTaking.csv"
"1534","1534",9.7042083,84.2697,99.6678,-0.3597045,-10,-0.361851008119161,-0.0266311820658727,0.669833098818164,0.800959101678943,"Study1_G2_T1_TurnTaking.csv"
"1535","1535",9.705875,84.2697,99.6678,-0.37564081,-10,-0.379512170943713,-0.0266311820658727,0.669833098818164,0.800959101678943,"Study1_G2_T1_TurnTaking.csv"
"1536","1536",9.7075417,84.2697,99.049374,-0.40839539,-10,-0.415811914775866,-0.0266311820658727,0.669833098818164,0.707792118294505,"Study1_G2_T1_TurnTaking.csv"
"1537","1537",9.7092083,84.2697,99.0099,-0.44856567,-10,-0.460329990527894,-0.0266311820658727,0.669833098818164,0.701845289567839,"Study1_G2_T1_TurnTaking.csv"
"1538","1538",9.710875,84.2697,99.0099,-0.47904966,-10,-0.494113389001693,-0.0266311820658727,0.669833098818164,0.701845289567839,"Study1_G2_T1_TurnTaking.csv"
"1539","1539",9.7125417,84.2697,99.0099,-0.50838627,-10,-0.52662522178672,-0.0266311820658727,0.669833098818164,0.701845289567839,"Study1_G2_T1_TurnTaking.csv"
"1540","1540",9.7142083,84.2697,99.0099,-0.54192501,-10,-0.563793998502929,-0.0266311820658727,0.669833098818164,0.701845289567839,"Study1_G2_T1_TurnTaking.csv"
"1541","1541",9.715875,84.241532,99.0099,-0.56235055,-10,-0.586430279280561,-0.0266311820658727,0.66520291762773,0.701845289567839,"Study1_G2_T1_TurnTaking.csv"
"1542","1542",9.7175417,83.5655,99.621747,-0.56187143,-10,-0.585899302138895,-0.0266311820658727,0.554078569057293,0.794021134831166,"Study1_G2_T1_TurnTaking.csv"
"1543","1543",9.7192083,83.5655,99.6678,-0.58207097,-10,-0.608285122000647,-0.0266311820658727,0.554078569057293,0.800959101678943,"Study1_G2_T1_TurnTaking.csv"
"1544","1544",9.720875,83.5655,99.6678,-0.61642153,-10,-0.646353585357253,-0.0266311820658727,0.554078569057293,0.800959101678943,"Study1_G2_T1_TurnTaking.csv"
"1545","1545",9.7225417,83.5655,99.6678,-0.51316529,-10,-0.531921494911539,-0.0266311820658727,0.554078569057293,0.800959101678943,"Study1_G2_T1_TurnTaking.csv"
"1546","1546",9.7242083,83.5655,99.6678,-0.206713893,-10,-0.192301594179931,-0.0266311820658727,0.554078569057293,0.800959101678943,"Study1_G2_T1_TurnTaking.csv"
"1547","1547",9.725875,83.5655,99.6678,0.09561771095,-10,0.142752611239557,-0.0266311820658727,0.554078569057293,0.800959101678943,"Study1_G2_T1_TurnTaking.csv"
"1548","1548",9.7275417,83.5655,100.30069,0.106579568,-10,0.154900915471811,-0.0266311820658727,0.554078569057293,0.896305112542293,"Study1_G2_T1_TurnTaking.csv"
"1549","1549",9.7292083,83.5655,100.334,-0.131054674,-10,-0.108453464598028,-0.0266311820658727,0.554078569057293,0.901323323640363,"Study1_G2_T1_TurnTaking.csv"
"1550","1550",9.730875,83.5655,100.334,-0.49210507,-10,-0.508581840089258,-0.0266311820658727,0.554078569057293,0.901323323640363,"Study1_G2_T1_TurnTaking.csv"
"1551","1551",9.7325417,83.468352,100.334,-0.85819394,-10,-0.914294024486143,-0.0266311820658727,0.538109638274547,0.901323323640363,"Study1_G2_T1_TurnTaking.csv"
"1552","1552",9.7342083,81.1368,100.334,-1.1580564,-10,-1.24661184028104,-0.0266311820658727,0.154855299488664,0.901323323640363,"Study1_G2_T1_TurnTaking.csv"
"1553","1553",9.735875,81.1368,100.34076,-1.398868,-10,-1.51348747696486,-0.0266311820658727,0.154855299488664,0.902341729735319,"Study1_G2_T1_TurnTaking.csv"
"1554","1554",9.7375417,81.1368,101.01,-1.5838868,-10,-1.71853162786322,-0.0266311820658727,0.154855299488664,1.00316393313589,"Study1_G2_T1_TurnTaking.csv"
"1555","1555",9.7392083,81.1368,101.01,-1.7071687,-10,-1.85515683841824,-0.0266311820658727,0.154855299488664,1.00316393313589,"Study1_G2_T1_TurnTaking.csv"
"1556","1556",9.740875,81.1368,101.01,-1.7963804,-10,-1.95402429014044,-0.0266311820658727,0.154855299488664,1.00316393313589,"Study1_G2_T1_TurnTaking.csv"
"1557","1557",9.7425417,81.1368,101.01,-1.8707302,-10,-2.03642127688158,-0.0266311820658727,0.154855299488664,1.00316393313589,"Study1_G2_T1_TurnTaking.csv"
"1558","1558",9.7442083,81.1368,101.01,-1.923437,-10,-2.09483275210772,-0.0266311820658727,0.154855299488664,1.00316393313589,"Study1_G2_T1_TurnTaking.csv"
"1559","1559",9.745875,81.1368,101.05617,-1.966879,-10,-2.14297665966375,-0.0266311820658727,0.154855299488664,1.010119526243,"Study1_G2_T1_TurnTaking.csv"
"1560","1560",9.7475417,81.1368,101.523,-2.0039245,-10,-2.18403174753647,-0.0266311820658727,0.154855299488664,1.0804483009927,"Study1_G2_T1_TurnTaking.csv"
"1561","1561",9.7492083,81.215428,101.523,-2.0529545,-10,-2.23836846747275,-0.0266311820658727,0.167779961752278,1.0804483009927,"Study1_G2_T1_TurnTaking.csv"
"1562","1562",9.750875,83.1025,101.523,-2.114358,-10,-2.30641792255346,-0.0266311820658727,0.477971856079044,1.0804483009927,"Study1_G2_T1_TurnTaking.csv"
"1563","1563",9.7525417,83.1025,101.523,-2.0849982,NA,-2.2738803898187,NA,0.477971856079044,1.0804483009927,"Study1_G2_T1_TurnTaking.csv"
"1564","1564",9.7542083,83.1025,101.523,-1.9189911,NA,-2.08990565393997,NA,0.477971856079044,1.0804483009927,"Study1_G2_T1_TurnTaking.csv"
"1565","1565",9.755875,83.1025,101.413735,-1.7077846,NA,-1.85583939982572,NA,0.477971856079044,1.06398733324636,"Study1_G2_T1_TurnTaking.csv"
"1566","1566",9.7575417,83.1025,99.3377,-1.5485749,NA,-1.67939777469745,NA,0.477971856079044,0.751228946065817,"Study1_G2_T1_TurnTaking.csv"
"1567","1567",9.7592083,83.1025,99.3377,-1.409769,NA,-1.52556833733658,NA,0.477971856079044,0.751228946065817,"Study1_G2_T1_TurnTaking.csv"
"1568","1568",9.760875,83.1025,99.3377,-1.3046506,-10,-1.40907253760275,-0.0266311820658727,0.477971856079044,0.751228946065817,"Study1_G2_T1_TurnTaking.csv"
"1569","1569",9.7625417,83.1025,99.3377,-1.2448634,-10,-1.34281432136423,-0.0266311820658727,0.477971856079044,0.751228946065817,"Study1_G2_T1_TurnTaking.csv"
"1570","1570",9.7642083,83.1025,99.3377,-1.1957368,-10,-1.28837054600992,-0.0266311820658727,0.477971856079044,0.751228946065817,"Study1_G2_T1_TurnTaking.csv"
"1571","1571",9.765875,83.14238,99.3377,-1.1189175,-10,-1.20323677505742,-0.0266311820658727,0.484527224790863,0.751228946065817,"Study1_G2_T1_TurnTaking.csv"
"1572","1572",9.7675417,84.0995,96.579731,-1.0319732,-10,-1.10688213342667,-0.0266311820658727,0.64185607387454,0.33573598167267,"Study1_G2_T1_TurnTaking.csv"
"1573","1573",9.7692083,84.0995,95.8466,-0.94336547,-10,-1.00868402187865,-0.0266311820658727,0.64185607387454,0.225288484808669,"Study1_G2_T1_TurnTaking.csv"
"1574","1574",9.770875,84.0995,95.8466,-0.84248966,-10,-0.896890005229342,-0.0266311820658727,0.64185607387454,0.225288484808669,"Study1_G2_T1_TurnTaking.csv"
"1575","1575",9.7725417,84.0995,95.8466,-0.79979254,-10,-0.849571599120312,-0.0266311820658727,0.64185607387454,0.225288484808669,"Study1_G2_T1_TurnTaking.csv"
"1576","1576",9.7742083,84.0995,95.8466,-0.84802242,-10,-0.903021598755646,-0.0266311820658727,0.64185607387454,0.225288484808669,"Study1_G2_T1_TurnTaking.csv"
"1577","1577",9.775875,84.0995,95.8466,-0.93258665,-10,-0.996738565554283,-0.0266311820658727,0.64185607387454,0.225288484808669,"Study1_G2_T1_TurnTaking.csv"
"1578","1578",9.7775417,84.0995,95.00345,-1.00797729,-10,-1.08028904671881,-0.0266311820658727,0.64185607387454,0.0982664287492718,"Study1_G2_T1_TurnTaking.csv"
"1579","1579",9.7792083,84.0995,90.2256,-1.0493895,-10,-1.12618347169765,-0.0266311820658727,0.64185607387454,-0.621525222253983,"Study1_G2_T1_TurnTaking.csv"
"1580","1580",9.780875,84.0995,90.2256,-1.0555821,-10,-1.13304632243959,-0.0266311820658727,0.64185607387454,-0.621525222253983,"Study1_G2_T1_TurnTaking.csv"
"1581","1581",9.7825417,84.183796,90.2256,-1.0372528,-10,-1.11273316639782,-0.0266311820658727,0.655712426957076,-0.621525222253983,"Study1_G2_T1_TurnTaking.csv"
"1582","1582",9.7842083,86.2069,90.2256,-1.0157806,-10,-1.08893694127411,-0.0266311820658727,0.98826490093796,-0.621525222253983,"Study1_G2_T1_TurnTaking.csv"
"1583","1583",9.785875,86.2069,90.2256,-1.00294122,-10,-1.07470790200803,-0.0266311820658727,0.98826490093796,-0.621525222253983,"Study1_G2_T1_TurnTaking.csv"
"1584","1584",9.7875417,86.2069,90.2256,-0.9968814,-10,-1.06799220259534,-0.0266311820658727,0.98826490093796,-0.621525222253983,"Study1_G2_T1_TurnTaking.csv"
"1585","1585",9.7892083,86.2069,89.433837,-0.99539196,-10,-1.06634155433628,-0.0266311820658727,0.98826490093796,-0.740805734822041,"Study1_G2_T1_TurnTaking.csv"
"1586","1586",9.790875,86.2069,86.4553,-0.99088752,-10,-1.06134958014191,-0.0266311820658727,0.98826490093796,-1.18952766305425,"Study1_G2_T1_TurnTaking.csv"
"1587","1587",9.7925417,86.2069,86.4553,-0.99083874,-10,-1.06129552048051,-0.0266311820658727,0.98826490093796,-1.18952766305425,"Study1_G2_T1_TurnTaking.csv"
"1588","1588",9.7942083,86.2069,86.4553,-0.99458632,-10,-1.06544871658287,-0.0266311820658727,0.98826490093796,-1.18952766305425,"Study1_G2_T1_TurnTaking.csv"
"1589","1589",9.795875,86.2069,86.4553,-0.98869328,-10,-1.05891784846023,-0.0266311820658727,0.98826490093796,-1.18952766305425,"Study1_G2_T1_TurnTaking.csv"
"1590","1590",9.7975417,86.2069,86.4553,-0.93865662,-10,-1.00346551354351,-0.0266311820658727,0.98826490093796,-1.18952766305425,"Study1_G2_T1_TurnTaking.csv"
"1591","1591",9.7992083,86.158056,86.4553,-0.85196235,-10,-0.907387963695041,-0.0266311820658727,0.980236053662129,-1.18952766305425,"Study1_G2_T1_TurnTaking.csv"
"1592","1592",9.800875,84.9858,86.235808,-0.73174744,-10,-0.77416169616832,-0.0266311820658727,0.787543719042191,-1.22259452556815,"Study1_G2_T1_TurnTaking.csv"
"1593","1593",9.8025417,84.9858,84.6262,-0.53475042,-10,-0.555842872916806,-0.0266311820658727,0.787543719042191,-1.46508485067003,"Study1_G2_T1_TurnTaking.csv"
"1594","1594",9.8042083,84.9858,84.6262,-0.24270632,-10,-0.23218963060102,-0.0266311820658727,0.787543719042191,-1.46508485067003,"Study1_G2_T1_TurnTaking.csv"
"1595","1595",9.805875,84.9858,84.6262,0.0444305527,-10,0.0860252548829533,-0.0266311820658727,0.787543719042191,-1.46508485067003,"Study1_G2_T1_TurnTaking.csv"
"1596","1596",9.8075417,84.9858,84.6262,0.21977545,-10,0.28034845653186,-0.0266311820658727,0.787543719042191,-1.46508485067003,"Study1_G2_T1_TurnTaking.csv"
"1597","1597",9.8092083,84.9858,84.6262,0.26300342,-10,0.328255168734673,-0.0266311820658727,0.787543719042191,-1.46508485067003,"Study1_G2_T1_TurnTaking.csv"
"1598","1598",9.810875,84.9858,84.6262,0.163027929,-10,0.217458916339015,-0.0266311820658727,0.787543719042191,-1.46508485067003,"Study1_G2_T1_TurnTaking.csv"
"1599","1599",9.8125417,84.9858,84.6262,-0.06859435947,-10,-0.0392328115743982,-0.0266311820658727,0.787543719042191,-1.46508485067003,"Study1_G2_T1_TurnTaking.csv"
"1600","1600",9.8142083,84.9858,83.930302,-0.36575322,-10,-0.368554406132887,-0.0266311820658727,0.787543719042191,-1.56992312946695,"Study1_G2_T1_TurnTaking.csv"
"1601","1601",9.815875,85.044696,83.9161,-0.66516115,NA,-0.700368496263651,NA,0.797224887438664,-1.57206268617709,"Study1_G2_T1_TurnTaking.csv"
"1602","1602",9.8175417,86.4582,83.9161,-0.94891636,NA,-1.01483570768993,NA,1.02957292895402,-1.57206268617709,"Study1_G2_T1_TurnTaking.csv"
"1603","1603",9.8192083,86.4582,83.9161,-1.1849669,NA,-1.2764349751341,NA,1.02957292895402,-1.57206268617709,"Study1_G2_T1_TurnTaking.csv"
"1604","1604",9.820875,86.4582,83.9161,-1.3350373,NA,-1.44274811597696,NA,1.02957292895402,-1.57206268617709,"Study1_G2_T1_TurnTaking.csv"
"1605","1605",9.8225417,86.4582,83.9161,-1.4085293,NA,-1.5241944594719,NA,1.02957292895402,-1.57206268617709,"Study1_G2_T1_TurnTaking.csv"
"1606","1606",9.8242083,86.4582,86.9909,-1.4315548,NA,-1.54971210468693,NA,1.02957292895402,-1.10883856476164,"Study1_G2_T1_TurnTaking.csv"
"1607","1607",9.825875,86.4582,91.6031,-1.432238,NA,-1.55046925025211,NA,1.02957292895402,-0.41400238263847,"Study1_G2_T1_TurnTaking.csv"
"1608","1608",9.8275417,86.4582,91.6031,-1.4213627,NA,-1.53841687149781,NA,1.02957292895402,-0.41400238263847,"Study1_G2_T1_TurnTaking.csv"
"1609","1609",9.8292083,86.4582,91.6031,-1.4005952,NA,-1.5154016189733,NA,1.02957292895402,-0.41400238263847,"Study1_G2_T1_TurnTaking.csv"
"1610","1610",9.830875,86.4582,91.6031,-1.3546571,NA,-1.46449144817777,NA,1.02957292895402,-0.41400238263847,"Study1_G2_T1_TurnTaking.csv"
"1611","1611",9.8325417,86.204144,91.6031,-1.2517945,NA,-1.35049560301935,NA,0.987811876961786,-0.41400238263847,"Study1_G2_T1_TurnTaking.csv"
"1612","1612",9.8342083,80.1068,91.624569,-1.07198183,NA,-1.15122106312979,NA,-0.0144533708517167,-0.410768039376252,"Study1_G2_T1_TurnTaking.csv"
"1613","1613",9.835875,80.1068,93.75,-0.74974974,NA,-0.794112459645965,NA,-0.0144533708517167,-0.0905680564166565,"Study1_G2_T1_TurnTaking.csv"
"1614","1614",9.8375417,80.1068,93.75,-0.2490173225,NA,-0.239183699035849,NA,-0.0144533708517167,-0.0905680564166565,"Study1_G2_T1_TurnTaking.csv"
"1615","1615",9.8392083,80.1068,93.75,0.437979118,NA,0.522169211114463,NA,-0.0144533708517167,-0.0905680564166565,"Study1_G2_T1_TurnTaking.csv"
"1616","1616",9.840875,80.1068,93.75,1.19859007,NA,1.36510423618669,NA,-0.0144533708517167,-0.0905680564166565,"Study1_G2_T1_TurnTaking.csv"
"1617","1617",9.8425417,80.1068,93.75,1.9150846,NA,2.15914793621701,NA,-0.0144533708517167,-0.0905680564166565,"Study1_G2_T1_TurnTaking.csv"
"1618","1618",9.8442083,80.1068,93.75,-0.00424290572574457,NA,0.0320836664919711,NA,-0.0144533708517167,-0.0905680564166565,"Study1_G2_T1_TurnTaking.csv"
"1619","1619",9.845875,80.1068,92.682648,-0.00424290572574457,NA,0.0320836664919711,NA,-0.0144533708517167,-0.251366544917054,"Study1_G2_T1_TurnTaking.csv"
"1620","1620",9.8475417,80.1068,91.3242,-0.00424290572574457,NA,0.0320836664919711,NA,-0.0144533708517167,-0.456019166644833,"Study1_G2_T1_TurnTaking.csv"
"1621","1621",9.8492083,80.101536,91.3242,-0.00424290572574457,NA,0.0320836664919711,NA,-0.0153186532213005,-0.456019166644833,"Study1_G2_T1_TurnTaking.csv"
"1622","1622",9.850875,79.9752,91.3242,-0.00424290572574457,NA,0.0320836664919711,NA,-0.0360854300913239,-0.456019166644833,"Study1_G2_T1_TurnTaking.csv"
"1623","1623",9.8525417,79.9752,91.3242,2.2023318,NA,2.47748509018154,NA,-0.0360854300913239,-0.456019166644833,"Study1_G2_T1_TurnTaking.csv"
"1624","1624",9.8542083,79.9752,91.3242,1.9520601,-10,2.20012544769986,-0.0266311820658727,-0.0360854300913239,-0.456019166644833,"Study1_G2_T1_TurnTaking.csv"
"1625","1625",9.855875,79.9752,91.3242,1.7549837,-10,1.98171865282223,-0.0266311820658727,-0.0360854300913239,-0.456019166644833,"Study1_G2_T1_TurnTaking.csv"
"1626","1626",9.8575417,79.9752,89.760936,1.6114357,-10,1.82263385834103,-0.0266311820658727,-0.0360854300913239,-0.691527685228287,"Study1_G2_T1_TurnTaking.csv"
"1627","1627",9.8592083,79.9752,89.153,1.472458,-10,1.66861402635473,-0.0266311820658727,-0.0360854300913239,-0.783114331344073,"Study1_G2_T1_TurnTaking.csv"
"1628","1628",9.860875,79.9752,89.153,1.3338073,-10,1.51495658693255,-0.0266311820658727,-0.0360854300913239,-0.783114331344073,"Study1_G2_T1_TurnTaking.csv"
"1629","1629",9.8625417,79.9752,89.153,1.223071,-10,1.39223483861765,-0.0266311820658727,-0.0360854300913239,-0.783114331344073,"Study1_G2_T1_TurnTaking.csv"
"1630","1630",9.8642083,79.9752,89.153,1.1406095,-10,1.30084818899444,-0.0266311820658727,-0.0360854300913239,-0.783114331344073,"Study1_G2_T1_TurnTaking.csv"
"1631","1631",9.865875,79.66776,89.153,1.03251009,-10,1.18104873220376,-0.0266311820658727,-0.0866216025276803,-0.783114331344073,"Study1_G2_T1_TurnTaking.csv"
"1632","1632",9.8675417,72.2892,89.153,0.89648137,-10,1.03029706053477,-0.0266311820658727,-1.29948974100024,-0.783114331344073,"Study1_G2_T1_TurnTaking.csv"
"1633","1633",9.8692083,72.2892,88.541618,0.79505919,-10,0.917897537997815,-0.0266311820658727,-1.29948974100024,-0.875220123525426,"Study1_G2_T1_TurnTaking.csv"
"1634","1634",9.870875,72.2892,88.4956,0.70685119,-10,0.820142420882999,-0.0266311820658727,-1.29948974100024,-0.882152817560582,"Study1_G2_T1_TurnTaking.csv"
"1635","1635",9.8725417,72.2892,88.4956,0.61268925,-10,0.715788944186348,-0.0266311820658727,-1.29948974100024,-0.882152817560582,"Study1_G2_T1_TurnTaking.csv"
"1636","1636",9.8742083,72.2892,88.4956,0.53589781,-10,0.630686048637018,-0.0266311820658727,-1.29948974100024,-0.882152817560582,"Study1_G2_T1_TurnTaking.csv"
"1637","1637",9.875875,72.2892,88.4956,0.43969111,-10,0.524066499098089,-0.0266311820658727,-1.29948974100024,-0.882152817560582,"Study1_G2_T1_TurnTaking.csv"
"1638","1638",9.8775417,72.2892,88.4956,0.27545778,-10,0.342057515691752,-0.0266311820658727,-1.29948974100024,-0.882152817560582,"Study1_G2_T1_TurnTaking.csv"
"1639","1639",9.8792083,72.2892,88.749184,0.126162772,-10,0.176603690735997,-0.0266311820658727,-1.29948974100024,-0.843949934249467,"Study1_G2_T1_TurnTaking.csv"
"1640","1640",9.880875,72.2892,89.5522,0.00777282698,-10,0.045399911706355,-0.0266311820658727,-1.29948974100024,-0.722974137097604,"Study1_G2_T1_TurnTaking.csv"
"1641","1641",9.8825417,72.121808,89.5522,-0.053289791,-10,-0.02227176628172,-0.0266311820658727,-1.3270051943455,-0.722974137097604,"Study1_G2_T1_TurnTaking.csv"
"1642","1642",9.8842083,68.1044,89.5522,-0.052233885,-10,-0.0211015752027676,-0.0266311820658727,-1.98737607463172,-0.722974137097604,"Study1_G2_T1_TurnTaking.csv"
"1643","1643",9.885875,68.1044,89.5522,-0.028359982,-10,0.00535629918223989,-0.0266311820658727,-1.98737607463172,-0.722974137097604,"Study1_G2_T1_TurnTaking.csv"
"1644","1644",9.8875417,68.1044,89.5522,-0.00433960076,-10,0.0319765057537381,-0.0266311820658727,-1.98737607463172,-0.722974137097604,"Study1_G2_T1_TurnTaking.csv"
"1645","1645",9.8892083,68.1044,89.5522,0.018740843,-10,0.0575550415194363,-0.0266311820658727,-1.98737607463172,-0.722974137097604,"Study1_G2_T1_TurnTaking.csv"
"1646","1646",9.890875,68.1044,92.294369,0.0156280514,-10,0.0541053395943046,-0.0266311820658727,-1.98737607463172,-0.309861470973731,"Study1_G2_T1_TurnTaking.csv"
"1647","1647",9.8925417,68.1044,93.0233,-0.0492004441,-10,-0.0177398124324931,-0.0266311820658727,-1.98737607463172,-0.200046711624346,"Study1_G2_T1_TurnTaking.csv"
"1648","1648",9.8942083,68.1044,93.0233,-0.132446216,-10,-0.10999561895115,-0.0266311820658727,-1.98737607463172,-0.200046711624346,"Study1_G2_T1_TurnTaking.csv"
"1649","1649",9.895875,68.1044,93.0233,-0.1784546,-10,-0.16098368087505,-0.0266311820658727,-1.98737607463172,-0.200046711624346,"Study1_G2_T1_TurnTaking.csv"
"1650","1650",9.8975417,68.1044,93.0233,-0.20775452,-10,-0.193454852549442,-0.0266311820658727,-1.98737607463172,-0.200046711624346,"Study1_G2_T1_TurnTaking.csv"
"1651","1651",9.8992083,68.200436,93.0233,-0.2262816,-10,-0.213987195139633,-0.0266311820658727,-1.97158993146201,-0.200046711624346,"Study1_G2_T1_TurnTaking.csv"
"1652","1652",9.900875,70.5053,94.41196,-0.21590267,-10,-0.202484910565938,-0.0266311820658727,-1.59272249538879,0.00915740195857925,"Study1_G2_T1_TurnTaking.csv"
"1653","1653",9.9025417,70.5053,95.6938,-0.19077761,-10,-0.174640461277701,-0.0266311820658727,-1.59272249538879,0.202268891419739,"Study1_G2_T1_TurnTaking.csv"
"1654","1654",9.9042083,70.5053,95.6938,-0.16494144,-10,-0.146007935609414,-0.0266311820658727,-1.59272249538879,0.202268891419739,"Study1_G2_T1_TurnTaking.csv"
"1655","1655",9.905875,70.5053,95.6938,-0.14777205,-10,-0.126980231430202,-0.0266311820658727,-1.59272249538879,0.202268891419739,"Study1_G2_T1_TurnTaking.csv"
"1656","1656",9.9075417,70.5053,95.6938,-0.19708859,-10,-0.181634504777262,-0.0266311820658727,-1.59272249538879,0.202268891419739,"Study1_G2_T1_TurnTaking.csv"
"1657","1657",9.9092083,70.5053,95.6938,-0.35787654,-10,-0.359825200438665,-0.0266311820658727,-1.59272249538879,0.202268891419739,"Study1_G2_T1_TurnTaking.csv"
"1658","1658",9.910875,70.5053,98.153106,-0.55855408,-10,-0.582222901611042,-0.0266311820658727,-1.59272249538879,0.572767740496669,"Study1_G2_T1_TurnTaking.csv"
"1659","1659",9.9125417,70.5053,100.334,-0.79031987,-10,-0.839073662819297,-0.0266311820658727,-1.59272249538879,0.901323323640363,"Study1_G2_T1_TurnTaking.csv"
"1660","1660",9.9142083,70.5053,100.334,-1.00180645,-10,-1.07345031115178,-0.0266311820658727,-1.59272249538879,0.901323323640363,"Study1_G2_T1_TurnTaking.csv"
"1661","1661",9.915875,70.508616,100.334,-1.1342279,-10,-1.22020428305074,-0.0266311820658727,-1.5921774200967,0.901323323640363,"Study1_G2_T1_TurnTaking.csv"
"1662","1662",9.9175417,70.5882,100.334,-1.1920719,-10,-1.28430897870635,-0.0266311820658727,-1.57909561308663,0.901323323640363,"Study1_G2_T1_TurnTaking.csv"
"1663","1663",9.9192083,70.5882,100.334,-1.1811799,-10,-1.2722380924419,-0.0266311820658727,-1.57909561308663,0.901323323640363,"Study1_G2_T1_TurnTaking.csv"
"1664","1664",9.920875,70.5882,103.14604,-1.0883333,-10,-1.16934232044035,-0.0266311820658727,-1.57909561308663,1.32496218092705,"Study1_G2_T1_TurnTaking.csv"
"1665","1665",9.9225417,70.5882,103.986,-0.9471008,-10,-1.01282364211278,-0.0266311820658727,-1.57909561308663,1.45150365777892,"Study1_G2_T1_TurnTaking.csv"
"1666","1666",9.9242083,70.5882,103.986,-0.77703552,-10,-0.824351492607477,-0.0266311820658727,-1.57909561308663,1.45150365777892,"Study1_G2_T1_TurnTaking.csv"
"1667","1667",9.925875,70.5882,103.986,-0.58501891,-10,-0.61155212975445,-0.0266311820658727,-1.57909561308663,1.45150365777892,"Study1_G2_T1_TurnTaking.csv"
"1668","1668",9.9275417,70.5882,103.986,-0.41585995,-10,-0.424084395015873,-0.0266311820658727,-1.57909561308663,1.45150365777892,"Study1_G2_T1_TurnTaking.csv"
"1669","1669",9.9292083,70.5882,104.40124,-0.31961369,-10,-0.317421003734323,-0.0266311820658727,-1.57909561308663,1.51406030672407,"Study1_G2_T1_TurnTaking.csv"
"1670","1670",9.930875,70.5882,106.952,-0.26019901,-10,-0.251575626878037,-0.0266311820658727,-1.57909561308663,1.89833686453,"Study1_G2_T1_TurnTaking.csv"
"1671","1671",9.9325417,70.95544,106.952,-0.26156928,-10,-0.253094206874511,-0.0266311820658727,-1.51872967512955,1.89833686453,"Study1_G2_T1_TurnTaking.csv"
"1672","1672",9.9342083,79.7692,106.952,-0.36737671,-10,-0.37035361317856,-0.0266311820658727,-0.0699471641594009,1.89833686453,"Study1_G2_T1_TurnTaking.csv"
