"",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S"
"2136","2136",17.235625,87.6278,111.2842,-10,-2.1627898,-0.273272116290045,-2.21818681871724,-0.625376299124487,0.580517448666696
"2137","2137",17.237292,87.6278,110.497,-10,-2.2858274,-0.273272116290045,-2.32779977143022,-0.625376299124487,0.460002559807732
"2138","2138",17.23896,87.6278,110.497,-10,-2.337097,-0.273272116290045,-2.3734753392275,-0.625376299124487,0.460002559807732
"2139","2139",17.240625,87.6278,110.497,-10,-2.2825194,-0.273272116290045,-2.32485270770682,-0.625376299124487,0.460002559807732
"2140","2140",17.242292,87.6278,110.497,-10,-2.2276581,-0.273272116290045,-2.27597733072716,-0.625376299124487,0.460002559807732
"2141","2141",17.243958,87.6278,110.497,-10,-2.1993475,-0.273272116290045,-2.25075570368733,-0.625376299124487,0.460002559807732
"2142","2142",17.245624,87.6278,110.75467,-10,-2.0252597,-0.273272116290045,-2.09566264441677,-0.625376299124487,0.499450059061149
"2143","2143",17.247291,87.6278,110.906,-10,-1.5613102,-0.273272116290045,-1.68233472998483,-0.625376299124487,0.522617637987759
"2144","2144",17.248957,87.6278,110.906,-10,-0.76223154,-0.273272116290045,-0.970443638379238,-0.625376299124487,0.522617637987759
"2145","2145",17.250624,81.606683,110.906,-9.9956329,0.1995635804,-0.256108689498536,-0.113590098876018,-1.46650517004679,0.522617637987759
"2146","2146",17.252293,80.8625,110.906,-9.6987274,1.09469876,0.910779133827438,0.683876773959772,-1.57046491813832,0.522617637987759
"2147","2147",17.253959,80.8625,112.07594,-9.2513183,1.7379551,2.6691710492188,1.25694733758216,-1.57046491813832,0.701727380202769
"2148","2148",17.255625,80.8625,114.068,-8.9821593,2.0859803,3.72701052891384,1.5669994662853,-1.57046491813832,1.00669802235265
"2149","2149",17.257293,80.8625,114.068,-8.9835512,2.1902736,3.72154013122404,1.65991331181854,-1.57046491813832,1.00669802235265
"2150","2150",17.25896,80.8625,114.068,-9.2387296,2.1304842,2.71864672663638,1.60664754042071,-1.57046491813832,1.00669802235265
"2151","2151",17.260624,80.8625,114.068,-9.5709503,2.0059389,1.41296431426331,1.49569139303549,-1.57046491813832,1.00669802235265
"2152","2152",17.262292,80.8625,114.2432,-9.8676576,1.887503,0.246855449786486,1.39017804828381,-1.57046491813832,1.0335199335926
"2153","2153",17.263958,80.8625,115.163,-9.9996124,1.803702,-0.271748784050255,1.31552058544074,-1.57046491813832,1.17433496760235
"2154","2154",17.265624,80.8625,115.163,-10,1.7529573,-0.273272116290045,1.27031264574154,-1.57046491813832,1.17433496760235
"2155","2155",17.267291,81.205239,115.163,-10,1.7162996,-0.273272116290045,1.23765467178344,-1.52258548512098,1.17433496760235
"2156","2156",17.268958,81.2476,115.163,-10,1.6755463,-0.273272116290045,1.20134796923237,-1.5166678023885,1.17433496760235
"2157","2157",17.270626,81.2476,115.163,-10,1.6221988,-0.273272116290045,1.15382122135322,-1.5166678023885,1.17433496760235
"2158","2158",17.272292,81.2476,115.59368,-10,1.5732029,-0.273272116290045,1.11017126987635,-1.5166678023885,1.24026910420522
"2159","2159",17.273959,81.2476,115.607,-10,1.5370052,-0.273272116290045,1.07792310526311,-1.5166678023885,1.24230830430634
"2160","2160",17.275626,81.2476,115.607,-10,1.5060026,-0.273272116290045,1.05030320266602,-1.5166678023885,1.24230830430634
"2161","2161",17.277293,81.2476,115.607,-10,1.472901,-0.273272116290045,1.02081332221058,-1.5166678023885,1.24230830430634
"2162","2162",17.278958,81.2476,115.607,-10,1.4485929,-0.273272116290045,0.999157481915886,-1.5166678023885,1.24230830430634
"2163","2163",17.280623,81.2476,115.43606,-10,1.4345345,-0.273272116290045,0.986632995625353,-1.5166678023885,1.21613856967531
"2164","2164",17.282292,81.2476,115.385,-10,1.4227543,-0.273272116290045,0.976138134659685,-1.5166678023885,1.20832163595435
"2165","2165",17.283958,80.711464,115.385,-10,1.4114952,-0.273272116290045,0.966107516410542,-1.59156411620217,1.20832163595435
"2166","2166",17.285623,80.6452,115.385,-10,1.4057699,-0.273272116290045,0.96100690457995,-1.60082096397689,1.20832163595435
"2167","2167",17.287291,80.6452,115.385,-10,1.4177823,-0.273272116290045,0.97170863017578,-1.60082096397689,1.20832163595435
"2168","2168",17.28896,80.6452,115.02752,-10,1.4212413,-0.273272116290045,0.974790218271079,-1.60082096397689,1.1535939143216
"2169","2169",17.290625,80.6452,114.723,-10,1.4023927,-0.273272116290045,0.957998191276844,-1.60082096397689,1.1069740033011
"2170","2170",17.292292,80.6452,114.723,-10,1.3690977,-0.273272116290045,0.928336012718592,-1.60082096397689,1.1069740033011
"2171","2171",17.293959,80.6452,114.723,-10,1.334549,-0.273272116290045,0.897556925517647,-1.60082096397689,1.1069740033011
"2172","2172",17.295626,80.6452,114.723,-10,1.3113379,-0.273272116290045,0.876878391421434,-1.60082096397689,1.1069740033011
"2173","2173",17.297291,80.6452,114.22206,-10,1.2912502,-0.273272116290045,0.858982462776755,-1.60082096397689,1.03028354544413
"2174","2174",17.298957,80.6452,111.94,-10,1.2712777,-0.273272116290045,0.841189164646265,-1.60082096397689,0.680915904095696
"2175","2175",17.300624,81.722278,111.94,-10,1.2557426,-0.273272116290045,0.827349101269773,-1.45035695505043,0.680915904095696
"2176","2176",17.302292,81.8554,111.94,-10,1.2482958,-0.273272116290045,0.820714822510572,-1.43176027978986,0.680915904095696
"2177","2177",17.303957,81.8554,111.94,-10,1.2562131,-0.273272116290045,0.827768264958365,-1.43176027978986,0.680915904095696
"2178","2178",17.305624,81.8554,111.94,-10,1.2711126,-0.273272116290045,0.841042078727059,-1.43176027978986,0.680915904095696
"2179","2179",17.307293,81.8554,111.30167,-10,1.2795784,-0.273272116290045,0.848584174274091,-1.43176027978986,0.583191985135658
"2180","2180",17.308959,81.8554,111.111,-10,1.3282471,-0.273272116290045,0.891942626582184,-1.43176027978986,0.554001723628114
"2181","2181",17.310625,81.8554,111.111,-10,1.5275391,-0.273272116290045,1.069489852569,-1.43176027978986,0.554001723628114
"2182","2182",17.312292,81.8554,111.111,-10,1.8965461,-0.273272116290045,1.39823445455863,-1.43176027978986,0.554001723628114
"2183","2183",17.31396,81.8554,111.111,-9.9109709,2.2818116,0.0766270021556203,1.74146358966402,-1.43176027978986,0.554001723628114
"2184","2184",17.315624,81.8554,112.2665,-9.3066891,2.5475559,2.45155462821004,1.97821249723085,-1.43176027978986,0.730900801469239
"2185","2185",17.317291,85.800859,113.422,-8.7743806,2.6608281,4.5436152566016,2.07912555390861,-0.880593532168067,0.907799879310361
"2186","2186",17.318958,86.2885,113.422,-8.6831413,2.6632263,4.90220082735992,2.08126208601908,-0.812471799315936,0.907799879310361
"2187","2187",17.320624,86.2885,113.422,-8.9563597,2.5931337,3.82840723287075,2.01881729800851,-0.812471799315936,0.907799879310361
"2188","2188",17.322292,86.2885,113.422,-9.3532496,2.4719911,2.2685641463969,1.91089258161834,-0.812471799315936,0.907799879310361
"2189","2189",17.323958,86.2885,113.46694,-9.7289062,2.2914854,0.792171448073582,1.75008188018622,-0.812471799315936,0.914679883255129
"2190","2190",17.325626,86.2885,113.636,-9.9766995,2.0380036,-0.1816972895273,1.52425750977424,-0.812471799315936,0.940561802856878
"2191","2191",17.327293,86.2885,113.636,-10,1.7820953,-0.273272116290045,1.29627139506817,-0.812471799315936,0.940561802856878
"2192","2192",17.328959,86.2885,113.636,-10,1.5524905,-0.273272116290045,1.09171880232357,-0.812471799315936,0.940561802856878
"2193","2193",17.330625,86.2885,113.636,-10,1.3588801,-0.273272116290045,0.919233256279584,-0.812471799315936,0.940561802856878
"2194","2194",17.332293,86.2885,113.636,-10,1.2129304,-0.273272116290045,0.789208145544542,-0.812471799315936,0.940561802856878
"2195","2195",17.333958,89.551685,113.43912,-10,1.1291018,-0.273272116290045,0.71452609414078,-0.35661633019607,0.910420833194083
"2196","2196",17.335623,89.955,113.422,-10,1.0942502,-0.273272116290045,0.68347715639515,-0.300274643001478,0.907799879310361
"2197","2197",17.337292,89.955,113.422,-10,1.0650019,-0.273272116290045,0.657420141914739,-0.300274643001478,0.907799879310361
"2198","2198",17.338958,89.955,113.422,-10,0.99444287,-0.273272116290045,0.594559816137384,-0.300274643001478,0.907799879310361
"2199","2199",17.340624,89.955,113.422,-10,0.89406737,-0.273272116290045,0.505136298976436,-0.300274643001478,0.907799879310361
"2200","2200",17.342292,89.955,113.55682,-10,0.80047911,-0.273272116290045,0.421759465245364,-0.300274643001478,0.928439891144668
"2201","2201",17.34396,89.955,113.636,-10,0.72611084,-0.273272116290045,0.3555055261011,-0.300274643001478,0.940561802856878
"2202","2202",17.345626,89.955,113.636,-10,0.66105649,-0.273272116290045,0.297549264028988,-0.300274643001478,0.940561802856878
"2203","2203",17.347292,89.955,113.636,-10,0.60632928,-0.273272116290045,0.248793346473351,-0.300274643001478,0.940561802856878
"2204","2204",17.348959,89.955,113.636,-10,0.57916868,-0.273272116290045,0.224596242795645,-0.300274643001478,0.940561802856878
"2205","2205",17.350624,91.421987,113.16112,-10,0.57775264,-0.273272116290045,0.223334707089814,-0.0953417179366263,0.867860951203747
"2206","2206",17.352292,91.6033,111.94,-10,0.59253842,-0.273272116290045,0.236507208861342,-0.0700129294454644,0.680915904095696
"2207","2207",17.353957,91.6033,111.94,-10,0.61853944,-0.273272116290045,0.259671254451871,-0.0700129294454644,0.680915904095696
"2208","2208",17.355623,91.6033,111.94,-10,0.64566044,-0.273272116290045,0.283833078890325,-0.0700129294454644,0.680915904095696
"2209","2209",17.357292,91.6033,111.94,-10,0.66672667,-0.273272116290045,0.302600770009388,-0.0700129294454644,0.680915904095696
"2210","2210",17.358958,91.6033,111.94,-10,0.6820587,-0.273272116290045,0.316259920377926,-0.0700129294454644,0.680915904095696
"2211","2211",17.360625,91.6033,111.7528,-10,0.6929656,-0.273272116290045,0.325976767211294,-0.0700129294454644,0.652256875647527
"2212","2212",17.362292,91.6033,111.732,-10,0.70085434,-0.273272116290045,0.33300476584411,-0.0700129294454644,0.649072539153287
"2213","2213",17.36396,91.6033,111.732,-10,0.70509643,-0.273272116290045,0.336784000895625,-0.0700129294454644,0.649072539153287
"2214","2214",17.365625,91.6033,111.732,-10,0.70386959,-0.273272116290045,0.335691021555111,-0.0700129294454644,0.649072539153287
"2215","2215",17.367292,92.104014,111.732,-10,0.68770752,-0.273272116290045,0.321292396950487,-6.49444661022107e-05,0.649072539153287
"2216","2216",17.368958,92.1659,111.07052,-10,0.66181026,-0.273272116290045,0.298220790093918,0.00858031210438114,0.547804514912399
"2217","2217",17.370624,92.1659,110.294,-10,0.63478693,-0.273272116290045,0.274145978870054,0.00858031210438114,0.428924660368746
"2218","2218",17.372291,92.1659,110.294,-10,0.60224913,-0.273272116290045,0.245158382129022,0.00858031210438114,0.428924660368746
"2219","2219",17.373957,92.1659,110.294,-10,0.57902223,-0.273272116290045,0.224465771972703,0.00858031210438114,0.428924660368746
"2220","2220",17.375624,92.1659,110.294,-10,0.57795716,-0.273272116290045,0.223516911888094,0.00858031210438114,0.428924660368746
"2221","2221",17.377293,92.1659,110.28996,-10,0.58729871,-0.273272116290045,0.231839204247633,0.00858031210438114,0.428306164241979
"2222","2222",17.378959,92.1659,110.092,-10,0.58352364,-0.273272116290045,0.228476032587927,0.00858031210438114,0.397999854030445
"2223","2223",17.380625,92.1659,110.092,-10,0.49476009,-0.273272116290045,0.149397484170318,0.00858031210438114,0.397999854030445
"2224","2224",17.382293,92.1659,110.092,-10,0.41133129,-0.273272116290045,0.075071610540625,0.00858031210438114,0.397999854030445
"2225","2225",17.38396,93.447411,110.092,-10,0.54707029,-0.273272116290045,0.196000111976831,0.18760289221776,0.397999854030445
"2226","2226",17.385624,93.6058,110.092,-10,0.8541687,-0.273272116290045,0.469590977643601,0.209729278523907,0.397999854030445
"2227","2227",17.387292,93.6058,110.71359,-10,1.1186831,-0.273272116290045,0.705244179746882,0.209729278523907,0.493160994485022
"2228","2228",17.388958,93.6058,111.111,-10,1.2559508,-0.273272116290045,0.827534584542812,0.209729278523907,0.554001723628114
"2229","2229",17.390624,93.6058,111.111,-10,1.2903465,-0.273272116290045,0.8581773655921,0.209729278523907,0.554001723628114
"2230","2230",17.392291,93.6058,111.111,-10,1.2701421,-0.273272116290045,0.840177470098412,0.209729278523907,0.554001723628114
"2231","2231",17.393958,93.6058,111.111,-10,1.2353484,-0.273272116290045,0.80918011487684,0.209729278523907,0.554001723628114
"2232","2232",17.395626,93.6058,111.00048,-10,1.197232,-0.273272116290045,0.775222599850628,0.209729278523907,0.537081874140446
"2233","2233",17.397292,93.6058,110.497,-10,1.160773,-0.273272116290045,0.74274164571171,0.209729278523907,0.460002559807732
"2234","2234",17.398959,93.6058,110.497,-10,1.1036832,-0.273272116290045,0.691880920634225,0.209729278523907,0.460002559807732
"2235","2235",17.400626,97.767351,110.497,-10,1.0126069,-0.273272116290045,0.610741966646393,0.791083318632346,0.460002559807732
"2236","2236",17.402293,98.2817,110.497,-10,0.91256406,-0.273272116290045,0.521614812912962,0.862936065162602,0.460002559807732
"2237","2237",17.403958,98.2817,110.497,-10,0.83987729,-0.273272116290045,0.456858905102103,0.862936065162602,0.460002559807732
"2238","2238",17.405623,98.2817,109.7914,-10,0.81075753,-0.273272116290045,0.43091640560688,0.862936065162602,0.351980067964638
"2239","2239",17.407292,98.2817,109.489,-10,0.80890508,-0.273272116290045,0.429266076648471,0.862936065162602,0.305684714317596
"2240","2240",17.408958,98.2817,109.489,-10,0.79742733,-0.273272116290045,0.419040665327043,0.862936065162602,0.305684714317596
"2241","2241",17.410623,98.2817,109.489,-10,0.74732973,-0.273272116290045,0.374409220469261,0.862936065162602,0.305684714317596
"2242","2242",17.412291,98.2817,109.489,-10,0.6709381,-0.273272116290045,0.306352690377178,0.862936065162602,0.305684714317596
"2243","2243",17.41396,98.2817,109.37335,-10,0.58840939,-0.273272116290045,0.232828697819673,0.862936065162602,0.287979497223415
"2244","2244",17.415625,98.2817,105.634,-10,0.52763056,-0.273272116290045,0.178681453247767,0.862936065162602,-0.284489188821767
"2245","2245",17.417292,97.781698,105.634,-10,0.49684142,-0.273272116290045,0.151251720004487,0.793087544079404,-0.284489188821767
"2246","2246",17.418959,97.7199,105.634,-10,0.46112975,-0.273272116290045,0.119436554599671,0.784454580799459,-0.284489188821767
"2247","2247",17.420626,97.7199,105.634,-10,0.38952025,-0.273272116290045,0.0556403757299578,0.784454580799459,-0.284489188821767
"2248","2248",17.422291,97.7199,105.634,-10,0.30713804,-0.273272116290045,-0.0177531014601117,0.784454580799459,-0.284489188821767
"2249","2249",17.423957,97.7199,105.11308,-10,0.2331055,-0.273272116290045,-0.0837079421449259,0.784454580799459,-0.364238446830421
"2250","2250",17.425624,97.7199,102.74,-10,0.17524414,-0.273272116290045,-0.135256042218308,0.784454580799459,-0.727540622203173
"2251","2251",17.427292,97.7199,102.74,-10,0.125433361,-0.273272116290045,-0.179631961149787,0.784454580799459,-0.727540622203173
"2252","2252",17.428957,97.7199,102.74,-10,0.050323487,-0.273272116290045,-0.2465465877927,0.784454580799459,-0.727540622203173
"2253","2253",17.430624,97.7199,102.74,-10,-0.01717529306,-0.273272116290045,-0.306680567867902,0.784454580799459,-0.727540622203173
"2254","2254",17.432293,97.7199,102.74,-10,-0.078262328,-0.273272116290045,-0.361102389101854,0.784454580799459,-0.727540622203173
"2255","2255",17.433959,96.750423,102.360398,-10,-0.15162357,-0.273272116290045,-0.42645917719193,0.649022053181221,-0.785655069409272
"2256","2256",17.435625,96.6306,98.5222,-10,-0.21960754,-0.273272116290045,-0.487025408074609,0.632283201453124,-1.37325670227093
"2257","2257",17.437292,96.6306,98.5222,-10,-0.26516119,-0.273272116290045,-0.527608693861667,0.632283201453124,-1.37325670227093
"2258","2258",17.43896,96.6306,98.5222,-10,-0.29608459,-0.273272116290045,-0.55515803798025,0.632283201453124,-1.37325670227093
"2259","2259",17.440624,96.6306,98.5222,-10,-0.31050716,-0.273272116290045,-0.568006959638424,0.632283201453124,-1.37325670227093
"2260","2260",17.442291,96.6306,98.5222,-10,-0.30925595,-0.273272116290045,-0.566892269311532,0.632283201453124,-1.37325670227093
"2261","2261",17.443958,96.6306,98.5222,-10,-0.30814515,-0.273272116290045,-0.565902668832706,0.632283201453124,-1.37325670227093
"2262","2262",17.445624,96.6306,96.827818,-10,-0.31994618,-0.273272116290045,-0.576416087034576,0.632283201453124,-1.63265489639521
"2263","2263",17.447292,96.6306,96.6184,-10,-0.33923653,-0.273272116290045,-0.59360166463335,0.632283201453124,-1.66471534735439
"2264","2264",17.448958,96.6306,96.6184,-10,-0.37035824,-0.273272116290045,-0.621327681124058,0.632283201453124,-1.66471534735439
"2265","2265",17.450626,94.459801,96.6184,-10,-0.4492615,-0.273272116290045,-0.69162179696572,0.329030215027304,-1.66471534735439
"2266","2266",17.452293,94.1915,96.6184,-10,-0.55833437,-0.273272116290045,-0.788793713043237,0.291549508839843,-1.66471534735439
"2267","2267",17.453959,94.1915,96.6184,-10,-0.69017332,-0.273272116290045,-0.906247699402522,0.291549508839843,-1.66471534735439
"2268","2268",17.455625,94.1915,96.514282,-10,-0.84492493,-0.273272116290045,-1.0441143426822,0.291549508839843,-1.68065509481147
"2269","2269",17.457293,94.1915,96.463,-10,-0.98642881,-0.273272116290045,-1.17017871737045,0.291549508839843,-1.68850601520078
"2270","2270",17.458958,94.1915,96.463,-10,-1.1130339,-0.273272116290045,-1.28296991082183,0.291549508839843,-1.68850601520078
"2271","2271",17.460623,94.1915,96.463,-10,-1.2118744,-0.273272116290045,-1.37102591201681,0.291549508839843,-1.68850601520078
"2272","2272",17.462292,94.1915,96.463,-10,-1.3155394,-0.273272116290045,-1.46338001143838,0.291549508839843,-1.68850601520078
